اولا: تصوير برداري با ان بسيار سخت ميباشد به دليل نداشتن دکمه تله وايد روي دستگاه و سفت بودن رينگ زوم روي لنز اورجينال که چرخاندن ان و تله وايد کردن باعث تکان خوردن دوربين شده و تصوير را خراب ميکند و در ضمن صداي ان هم درتصوير ضبط ميشود.,-2,Very Negative
معايب نوکيا 500 خيلي آزاردهنده است.,-2,Very Negative
من از اين تبلت خريدم مهمترين نکته اينکه از نظر من باطريش ضعيف است بعد يک ماه استفاده از اين تبلت و مقايسه آن با تبلت رفقا پيشنهاد ميکنم اين تبلت نخريد cpu آن فقط اسمش چهار هسته اي و به نسبت ايسوس و سامسونگ واقعا ضعيف است عرايض بنده را فقط وقتي متوجه ميشويد که در عمل کارايي اين تبلت با يکي دو برند معتبر مقايسه کنيد به هر حال انتخاب با خودتونه شايد بهتر باشه کمي صبر کنيد و يه تبلت بهتر بخريد.,-2,Very Negative
اگه حوصلهُ تنظيم منوالُ ندارين اصلا پيشنهاد نميکنم.,-2,Very Negative
سيستم عامل اندرويد خيلي باگ ها داره که هنوز هم برطرف نشده ،  براي مثال برنامه ي اتصال به اينترنتش يا برنامه ي مپ که بسيار کند و کسل کننده است.,-2,Very Negative
این رزولوشن تراکم پیکسلی 187ppi را تولید می‌نماید که تراکم پیکسلی بسیار پایینی است.,-2,Very Negative
اما اين مشکلش خيلي بده.,-2,Very Negative
يه ساله خريدم خيلي ضعيف است بازي هم که چي بگم هيچ کدوم رو باز نميکنه ,-2,Very Negative
دوما :نورگيري ان بسيار کم است و در شرايط نور کم تصوير بسيار بي کيفيت ميشود.,-2,Very Negative
"دوستان به اين نکته دقت کنيد

که اين مدل گوشي خدمات پس از فروش خيلي ضعيفي داره 

و قطعات اين برندها هنوز وارد بازار نشده 

به همين علت ارزونتر از مدل هاي مشابه مثل سامسونگ و نوکيا و غيره  هست",-2,Very Negative
"نقد کالا:

1-اساسي ترين مشکل اين دوربين وجود باتري قلمي به جاي باتري يون ليتيوم استاندارد هست.",-2,Very Negative
دوربين بي کيفيت.,-2,Very Negative
سلام دوستان عزيز من خيلي سرچ کردم تا اين دوربينو خريدم اما واقعا در عکس برداري محيطاي کم نور و تاريک وقتي روي عکس زوم ميکني کيفيتش خيلي پايينه و مثل نقاشي آبرنگ ميمونه !,-2,Very Negative
دوما :نورگيري ان بسيار کم است ودر شرايط نور کم تصوير بسيار بي کيفيت ميشود.,-2,Very Negative
کلا دستگاه خيلي ضعيفيه از نظر تکنولوژي و سخت افزاري و زياد خرج داره.,-2,Very Negative
• دوربین یکی از بزرگ‌ترین ضعف‌های نسل چهارم iPod Touch،  دوربین آن بود که دقت آن کمتر از یک مگاپیکسل است.,-2,Very Negative
