تصاویر گرفته شده با دوربین 8 مگا پیکسلی این گوشی (که به سنسور Exmore R نیز مجهز است) از کیفیت نسبتا خوبی برخوردارند.,1,Positive
حرف نداره ولي به نظر من PS3 کيفيت تصويرش يه کم بهتره,1,Positive
بخوام تو يه جمله بگم به هيچي نه نميگه .,1,Positive
در کل می‌توان گفت که رابط کاربری کمی ساده تر شده و به رابط استاندارد اندروید 4.0 بسیار نزدیک است.,1,Positive
طراحی و ساخت گوشی Desire SV از جنس پلاستیک ساخته شده است و طراحی جمع و جور،  گوشه های انحنا دار و ابعاد مناسب این گوشی موجب می‌شود که استفاده از آن تنها با یک دست نیز امکان پذیر باشد.,1,Positive
و وجود سخت افزار مناسب و سیستم عامل اندروید،  حداکثر سرعت مرورگری را با این تبلت تجربه خواهید نمود.,1,Positive
باريک .,1,Positive
اما بعد از اینکه مدتی با آن کار می‌کنید، می‌بینید که آن طور هم که قبلا به نظر می‌آمد نیست و حس خوبی با آن خواهید داشت.,1,Positive
تمام بازي هاي اچ دي رو هم به راحتي اجرا ميکنه.,1,Positive
بنابراین اگر به دنبال همچین ویژگی هایی هستید،  A3400 IS برای شما گزینه‌ی مناسبی است.,1,Positive
با برنامه‌های کاربردی برای تندرستی - Fitness سامسونگ می‌توانید برنامه‌های ورزشی و تمرینی خود را در منزل اجرا کنید و با قابلیت برنامه‌های کاربردی برای خانواده - Family Story سامسونگ می‌توانید مطمئن باشید که لحظات و خاطرات ارزشمند خانوادگی نه تنها ذخیره می‌شوند بلکه توسط تلویزیون هوشمند شما به اشتراک گذاشته خواهند شد.,1,Positive
پیشرفت بعدی iOS 6 در مورد برنامه Siri است که با معرفی در iPhone 4S شگفتی همگان را برانگیخت و حالا با بهبود آن،  کاربرد های بیشتری نیز پیدا نموده است.,1,Positive
پس اگر به دنبال داشتن یک گوشی دو سیم کارته بزرگ هستید بدون شک Galaxy Grand Duos انتخاب شماست،  نهایتا مدل تک سیم کارته آن هم برای طرفداران گوشی‌های بزرگ ولی با قیمت ارزان تر تولید شده است.,1,Positive
به این مزایا صفحه نمایش با کیفیت و تراکم پیکسلی بسیار بالا را نیز که اضافه کنید،  تنها نقطه ضعف گوشی دوربین آن خواهد بود.,1,Positive
و در بين اين دو ورودي کابل Micro USB / شارژر قرارداده شده که داراي درب کشويي بسيار شکيل و جذابي هستش.,2,Very Positive
جالب ترين و باحال ترين وسيله اي که من تا حالا داشتم .,2,Very Positive
سرعت فوق‌العاده .,2,Very Positive
• ورودی‌ها و خروجی‌ها از لحاظ پورت‌ها،  4540s بسیار کامل است.,2,Very Positive
امکاناتش نسبت به قيمتش فوق العادست!,2,Very Positive
در مورد طراحيش بايد بگم که خيلي عالي و قشنگه.,2,Very Positive
دوربین TF700 نیز نسبت به مدل‌های پیشین بهبود فراوانی یافته و در کل می‌توان گفت که یکی از بهترین دوربین هاییست که تا به امروز بر روی تبلت ها دیده بودیم.,2,Very Positive
فيلم و ضبط صداشم فوق‌العاده است.,2,Very Positive
حرکت دادن صفحات بسیار روان بوده و در ضمن به طور کامل از Adobe Flash پشتیبانی می‌شود.,2,Very Positive
انصافا ios سيستم ساده و راحت و فوق العاده ايه،  من خودم باهاش کار کردم، حسي که تو دست گرفتن آيفون بهت ميده رو با هيچ گوشي ديگه اي نميتوني تجربه کني، ابعادش و راحتي استفادش فوق العادست،  من خودم one x دارم،  فکر نميکردم کيفيت صفحش از گوشي خودم بالاتر باشه ولي خودمونيم صفحه آيفون يه چيز ديگست!,2,Very Positive
به هر ورزشی که قصد دارید بپردازید کافی است که بوسیله ی استقرار مناسب،  دوربین را به بدن یا وسیله ی خود متصل کنید و سپس فیلم برداری را شروع کنید تا تصاویر با کیفیت بسیار عالی Full HD بر روی کارت حافظه ی دوربین ثبت شوند و سپس بتوانید یا برای لذت بردن و یا بررسی علمی،  عملیات ورزشی خود را مشاهده کنید.,2,Very Positive
من اين گوشي رو خريدم و ازشم نسبت به پولي که دادم خيلي راضي هستم.,2,Very Positive
"من چند روزيه اين گوشي رو خريدم و به نظر من که در ماه شايد 2-3 تا گوشي عوض ميکنم با اين قيمت ميشه گفت فوق‌العادست

براي خريدش شک نکنيد",2,Very Positive
"خودم از ديجي کالا خريدمش بسيار با کيفيت به دستم رسيد

",2,Very Positive
"نسبت به قيمتش گوشي خيلي خوبيه ، 

سرعت خيلي خوب 

تاچ عالي داره

جي پي اسش هم خيلي خوب و کارآمده

تنها ضعفش دوربينشه که لنزش ثابته و عکس هاش کيفيت خوبي نداره

باطريش هم خوبه

سبک و خوش‌دسته

در کل ارزش خريدش رو از 10 من 8 ميدم(2نمره رو هم به خاطر دوربينش ازش کم ميکنم)",2,Very Positive
رنگ‌های تولید شده بسیار زنده و طبیعی بوده،  متون بسیار شارپ و دقیق نمایش داده می‌شوند و زاویه دید آن نیز عالیست.,2,Very Positive
کيفيت دسکتاپ چنگي به دل نميزنه.,-1,Negative
اپل با وجود سيستم عامل عالي اش هميشه خوب بوده نه عالي ،  پردازنده جديدش بحث برانگيزه ،  اما اپل در اين مدل جديد نو آوري چنداني نداشته و به وضوح سير نزولي اين شرکت پس از مدلهاي 4 اس و  5 را ميشه ديد و مي توان اين نزول را از نبود استيو جابز افسانه اي دانست .,-1,Negative
این در حالیست که در ایزو 400،  نویز بعلاوه‌ی مقداری کاسته شدن از جزئیات و غلظت رنگ‌ها مشاهده می‌شود.,-1,Negative
البته بايد بگم وقتي‌ قلقش دستتون بياد درسته که مساله آزاردهنده‌اي نيست، اما به راحتي‌ و لذت بخشي گوشي‌هايي‌ که دکمه‌هاي لمسي بزرگتر و حساستري (مثل Galaxy Note) دارند نمي‌شه.,-1,Negative
گلکسي اس 2 از نظر شيک بودن حرف نداره ولي cpu اون مقداري ضعيفه و با توجه به آمدن cpu هاي 2 هسته اي 1.7 و 4 هسته اي حرفي چنداني نميتواند بزند از نظر دوربين هم بد نيست يکم نويز داره ولي نسبت به گوشي هاي هم قيمت ميشه گفت ميتونه جا باز کنه ولي از نظر اپديت:چون ميدونيد اين گوشي اندرويد 2.3 داره و خيلي ها مايل به اپديتش هستن در اين مورد بايد بگم که وقتي اپديت ميکنيد گوشي مقداري در انجام برنامه ها هنگ داره و همينطور وقتي کار هاي گرافيکي با گوشي انجام ميدهيد پرش صفحه کاملاً محسوسه ولي در کل بگم اگه ميخوايد اين گوشي رو بخريد بهتره يه سري هم به xperia sl و xperia acro s  بزنيد و خودتون مقايسه کنيد.,-1,Negative
در کنار اينکه استفاده از SD عيب خودشو داره (رجوع کنين به بيانيه گوگل براي عدم استفاده از SD در محصولات Nexus)همه اينها به کنار اگر اهل بازي هم باشين ميدونين که يک سري بازيها منحصرا براي چيپ Tegra ساخته ميشوند و اغلب بقيه بازيها نيز براي اين چيپ بهينه ميشوند!,-1,Negative
ولي به نظر من دوره ي گوشيهاي نصفه و نيمه و پر از ايراد ميان قيمت نوکيا ديگه به سر اومده.,-1,Negative
امکانات خوبي نسبت به قيمتش داره اما به دليل نداشتن درگاه HDMI و وجود رزولوشن پائين صفحه نمايش ،  ميشه گفت که اين برند کمي ضعيف عمل کرده .,-1,Negative
جذابیت‌های فراوان آن باعث گردیده که به یک تبلت جالب تبدیل گردد،  اما به هر حال باید بپذیریم که تجربه اول مایکروسافت،  بدون نقص نیست و باید منتظر انتشار تبلت های بعدی این کمپانی ( یا حداقل Surface Pro ) باشیم تا بتوانیم لذت داشتن یک تبلت-لپ تاپ را نیز تجربه نماییم.,-1,Negative
شايد در ظاهر فرکانس سي پي يو تگرا 3 اينفينيتي بالاتر باشه ولي همانند اچ تي سي وان ايکس در عمل از اکسينوس  4 ضعيف تر عمل ميکنه.,-1,Negative
نسبتا سنگين و بزرگ .,-1,Negative
"تشخيص نور خيلي خوبي داره 

معايب جزئي: 

کيفيت ضبط صداي خوبي داره ولي مونو هست که در هنگام پخش استريو پخش ميشه

فلش خوبي داره ولي برد نهايي اون 7 متره(جهنده و تاثيرگذار)

قابليت اتصال به Hdmi و usb داره ولي ورودي ميکروفن و خروجي صدا نداره 

نشانگر ميزان استفاده باتري نداره ( در lcd)

 و کمي نسبت به دوربين هاي ديگه ديرتر فوکوس ميکنه 

",-1,Negative
قاب پشت صفحه نمایش،  یک روکش متالیک دارد و کمی شبیه به فلز برس داده شده به نظر می‌رسد و متاسفانه تا حدودی اثر انگشت را نشان می‌دهد.,-1,Negative
"من 6 ماه بود که گوشي SII داشتم                                                                                                                                                                                                                                                                                         معايب IONکمي طول ميکشه که به اندازش عادت کنيد خوش دست اما بدون کاور چون خيلي بزرگ و بد دست مي شه دکمه هاي پائين گوشي کمي ضعيف و زمان بر براي راحت تر شدن باهاش نبود دکمه منو جاي بد دکمه پاور رنگ ضعيف منو در مقايسه با S IIمحاسنوزن و جنس خوب بدنه نسبت به SII دوربين با کيفيت براي ثبت عکسها با رنگهاي طبيعي شفافيت بالاتر نمايش عکس و فيلم نسبت به SII در کل من SII يکي از بهترين تجربه هاي گوشيم بود و در حال حاضر چون چند روز که ION خريدم هنوز ارتباط لازم رو باهاش بر قرار نکردم ولي به مرور از خريدم راضي تر مي شم و فقط کمي اندازش بزرگ که نسبت به گوشي هاي  4.7""چيزي نيست .",-1,Negative
برای شروع،  اپل تمام برنامه های اصلی خود (مانند Aperture،  iMovie،  Final Cut Pro X) را برای این صفحه نمایش به‌روزرسانی کرده است ولی برنامه های جانبی دیگر (مانند مرورگر Google Chrome) که برای چنین دقتی طراحی نشده‌اند،  به این خوبی نخواهند بود.,-1,Negative
" اگه بخواهيد اين گوشي رو بخريد به نظر من ارزش نداره که اين همه پول بابت اين گوشي بپردازيد در کنارش 

مشکلاتي هم داره.",-1,Negative
سلام  سه چهار روزي ميشه که اين به اصطلاح دوربينو گرفتم اصلا  از کيفيت عکساش راضي نيستم در حد 5 يا 6 مگا پيکسله  فيلمي هم که باهاش ميگيري هي گير ميکنه صداشم قطع و وصل ميشه,-2,Very Negative
این رزولوشن تراکم پیکسلی 187ppi را تولید می‌نماید که تراکم پیکسلی بسیار پایینی است.,-2,Very Negative
من همه مودهاي عکاسيشو با iso هاي مختلف تست کردم هيچکدوم نتيجه خوبي نميدن از فيلم‌برداريش که نگم اينقد افتضاحه که فک کنم اصلا دوربين من مشکل فني داره !,-2,Very Negative
اگه حوصلهُ تنظيم منوالُ ندارين اصلا پيشنهاد نميکنم.,-2,Very Negative
معايب نوکيا 500 خيلي آزاردهنده است.,-2,Very Negative
دوما :نورگيري ان بسيار کم است و در شرايط نور کم تصوير بسيار بي کيفيت ميشود.,-2,Very Negative
• دوربین یکی از بزرگ‌ترین ضعف‌های نسل چهارم iPod Touch،  دوربین آن بود که دقت آن کمتر از یک مگاپیکسل است.,-2,Very Negative
"دوستان به اين نکته دقت کنيد

که اين مدل گوشي خدمات پس از فروش خيلي ضعيفي داره 

و قطعات اين برندها هنوز وارد بازار نشده 

به همين علت ارزونتر از مدل هاي مشابه مثل سامسونگ و نوکيا و غيره  هست",-2,Very Negative
سلام دوستان عزيز من خيلي سرچ کردم تا اين دوربينو خريدم اما واقعا در عکس برداري محيطاي کم نور و تاريک وقتي روي عکس زوم ميکني کيفيتش خيلي پايينه و مثل نقاشي آبرنگ ميمونه !,-2,Very Negative
کلا دستگاه خيلي ضعيفيه از نظر تکنولوژي و سخت افزاري و زياد خرج داره.,-2,Very Negative
"نقد کالا:

1-اساسي ترين مشکل اين دوربين وجود باتري قلمي به جاي باتري يون ليتيوم استاندارد هست.",-2,Very Negative
اما عکسهايي که ميگيره اصلا اون کيفيتي که بايد داشته باشه رو نداره.,-2,Very Negative
دوما :نورگيري ان بسيار کم است ودر شرايط نور کم تصوير بسيار بي کيفيت ميشود.,-2,Very Negative
دوربين بي کيفيت.,-2,Very Negative
اولا: تصوير برداري با ان بسيار سخت ميباشد به دليل نداشتن دکمه تله وايد روي دستگاه و سفت بودن رينگ زوم روي لنز اورجينال که چرخاندن ان و تله وايد کردن باعث تکان خوردن دوربين شده و تصوير را خراب ميکند و در ضمن صداي ان هم درتصوير ضبط ميشود.,-2,Very Negative
شاید تنها نقطه ضعف صفحه نمایش را بتوان زاویه‌ی دید عمودی محدود آن دانست به طوری که اگر کمی از بالا یا پایین به صفحه نگاه کنید،  افت چشمگیری در کیفیت تصویر مشاهده خواهید کرد.,-2,Very Negative
