"با سلام؛  این گوشی رو باتوجه به ساده بودنش برای مادرم خریدم اما فونت ریز وناخوانای اون حسابی حالم و گرفت(ازاون چیزی که در عکس میبینید بدتره)وعملا شده یک گوشی بدون صفحه.  عیب بعدی این گوشی اینه که وقتی زنگ میخوره فقط میتونی جواب بدی و کلید MUTE برای قطع کردن زنگ نداره حتی کلید ردتماس هم نداره که بتونی تماس رو ردکنی.  یه مورد دیگه که میتونست داشته باشه ولی نداره قابلیت مفید"" تماس سریع"" هست که نداره.  این گوشی دقیقا اندازه یک کف دست هست.خدائیش خوشگله.کیفیت ساختش مناسبه. کلید هاش نرم و محکمه اما چون نور زمینه نداره یه جوری بنظر میرسه.اگر کلید ها لق باشه موقع مکالمه و حین حرکت تکون میخوره وصداشون میره اون طرف(اینو از رو تجربه میگم).  برد داخلی بیسیم این گوشی دقیقا 25 متر هست که بنظرم خوبه.کل خونه رو پوشش میده.تداخل وای فای هم نداره.  بلندگوی دیجیتال این مدل کیفیت خوبی داره که بنظرم در گوشی های بیسیم باید ""حتما"" وجود داشته باشه اینو از روی تجربه میگم.  واما مهمترین دلیلی که عیب های بالا رو نادیده گرفتم واز گوشی راضی هستم کیفیت خوب و مطلوب مکالمه هست.چیزی که در تلفن های بسیم مرسوم نیست و بعضآ کاربران زیادی از کیفیت مکالمه اعتراض دارند حتی در مدل های گران قیمت.واین بنظرم مهمترین خصوصیت این تلفن هست که اصلا نمیشه از کنارش گذشت. تلفن های بیسیم بخاطر مدار فرستنده وگیرنده ای که دارند زیاد نویز تولید میکنند که میتونه در کیفیت صدا تاثیر بذاره اما به این مدل از گیگاست من نمره 80 از 100 میدم.  درپایان این گوشی رو به کسانی توصیه میکنم که  امکانات جانبی براشون اصلا اهمیت نداره وفقط روی کیفیت مکالمه وسواس دارندبدون شک این راضی شون میکنه.اما اگر معایب بالا رو مهم میدونید باید از خیرش بگذرید.ضمن اینکه نباید فراموش کنید که شما دارید ""گیــــگاســــــت"" میخرید.",2
با توجه به رم بالا و cpu دو هسته ای که داره فکر میکنم نباید در برابر بازی ها و برنامه سنگین کم بیاره. ولی فکر کنم با توجه به تراکم پیکسلی که داره چون 4 اینچیه باید رزولیشنش پایین باشه و تصاویر رو باکیفیت نشون نده. منتظر به بازار عرضه شدن M می مونیم.,2
من یک سالو نیمه که این گوشی رو دارم cpu پایین...دوربین پایین...اصن ازش راضی نیستم  می خوام عوضش کنم....پیشنهادم تو رنجه 500 و 600 گوشیه HTC One X هست....خودتون برید مقایسه کنید,2
این شارژر فندکی اصلا کار نمیکنه و بعد از نیم ساعت مقدار شارژ تغییری نخواهد کرد  ماشین من رانا,2
دوربین این تبلت در موقع زوم جلو کیفیت خوبی ندارد ولی در دورترین حد زوم درحد یک هشت مگاپیکسلی است,2
به هیچ وجه محصولات GUM رو توصیه نمیکنم برای خرید .برعکس تبلیغات  پر زرق و برق و قیمت بالایی که محصولاتش داره اصلا کبفیت خوبی ندارن محصولات GUM,2
مسخره ترین قلمی که تو عمرم دیدم,2
من فکر کردم جون مارک داره جنس خاصی هست و کیفیتش خوبه ولی باید بگم از این جنس بهتر تو همه مغازه ها ریخته,2
خیلی بوی لاستیک میده نمیشه تحمل کرد من انداختمش دور,2
فقط پول برند میدین 80 درصد نرم افزار پولیه یا همون نرم افزار رایگان شو یا باید فیلتر شکن داشت یا اینقدر سرعت سرور برای ما ایرانها پایینه که بی خیال همون نرم افزار میشی,2
از خرید این ظرف پشیمون شدم.خیلی بی کیفیته. رنگ چینی به کار رفته اصلن سفید نیست و به طوسی نزدیکه,2
خیلی داغ میشه چرا؟ فوق العاده خش پذیر,2
من این هندزفری رو در فروش ویژه با 70 تومان تخفیف خریدم ولی باز هم فکر می کنم ارزش خرید نداشت. گارانتیش هم یک سال نبود و 6 ماه بود که تازه یک ماهش هم گذشته بود یعنی 5 ماه. اصلا توی گوش خوب نمیشینه و مدام در حال افتادنه. صداش در بیشترین حالت نصف صدای گرفتن خود گوشی به گوشه و واقعا نا امیدم کرد. صدای موزیکش بلنده ولی با یک گوش ارزش شنیدن نداره. نخرید یک کلام,2
"من این ادوپرفیوم رو دارم ,تو توضیحات نوشته رایحه گرم, اتفاقا رایحه خنکی داره, من کلا اگه گرم باشه سردرد میگیرم, ولی این خیلی خنک و خوشبو هس,ولی اصلا پخش بو و ماندگاری نداره",2
2 آهنگ خوب و 2 آهنگ متوسط واقعا شرم اوره افت شدید نسبت به آلبوم 93  مثل مجسمه شاهکار بود لطفا مقایسه نکنید با این البوم,2
من این مودمو 4شنبه سفارش دادم اما امروز رسید دستم خیلی سریه کانکت شد و تو جایی که تبلت داداشم به تری جی وصل نمیشد این مودم به فور جی با سه خط آنتن وصل شد اما نمیدونم بر خلاف نظرات دوستان که میگفتن تا 20 مگ دان میکردن اما من تونستم با نت ایرانسل فقط 1.5 مگ دان کردم به  نظر شما باید چیکار کنم سرعتم بره بالا آیا تعویض سیم کارت جواب میده,1
سلام دوستان    بخونید شاید نظرتون عوض شدش مرسی   بنظرم ی نگاه به honer 4 x بندازید بد نیس .پشیمون هم نمیشین.شما ک میخواین اینقد بدین یکم بیشتر ی گوشی  قدرتمندو وقوی بخرید ..دوستان موافقید لایک.. یا حق,1
پیشنهاد شگفت انگیز بزارین,1
سلام  یه شاتر دار با قابلیت زوم روی دسته بدون نیاز به ریموت بیارین تو سایت  موافقا لایک,1
سلام دی جی کالا.این دوربینی که برای فروش گذاشتید،ساخت ژاپن هست؟,1
با سلام لطفا به من کمک کنید این تبلتو بخرم یا asusfone pad7 fe 375  ممنون میشم,1
میخواستم از کسایی ک این مودمو تهیه کردن بپرسم ک ایا این مودم نویز گیرم داره یا ن ک رو خط تلفن مشکلی ایجاد نکنه؟لطفا بگین ...,1
بسته بندی اولیه فقط یک روکش نایلونی بود ضمن اینکه خود محصول هم کثیف بود !,1
در پاسخ به آقای مجتبی زاده این گوشی بلک لیست هم داره,1
سلام می خواستم بدونم کیفیت دوربین جلو برا سلفی چه جوره خوبه یا راضی کننده ست؟,1
چرا مشکی و قهوه ای رو موجود نمیکنید,1
سلام. دیجی جون توروخدا موجودش کن میخام زود بخرم. لطفا,1
من اینو چند وقت پیش از شهر خودمون خریده بودم که تو همون استفاده اول قسمت پایینیش خم شد و این باعث شد که هیچوقت نشه دیگه جمعش کرد,1
من این رو مادربرد گیگابایت z170x gaming3 بستم عالی البته با واتر کولر گرین تک فنش اصلا گرم نمی کنه تو 100 لود تو فرکانس 4 دماش 52 هس و هیچ فنی تو کیس روشن نیست تو ویندوز 28 اصلا صفحه ابی نمیده اگر بده ایراد از مین یا بایوس کلا به خاطر نازکی این مدل اسکای لت اصلا از خنک کننده بادی استفاده نکنید چون هم قیمتش بالاس هم ارزش نداره فقط خنک کننده ابی گرین 12 سانتی تک فنش تو هر کیس جا میشه من تو مگنوم پرو بستمش راحت دماش واقعا خیره کننده هس اما دوستان حساس لطفا یک فن پشت رادیاتور نصب کنید تا خروج هوا بهتر شه,1
لطفا ذکر کنید چند ساعت آب رو داغ و چند ساعت سرد نگه میدارد ممنون.,1
چرا موجوود نمیکنید؟,1
