محیط کار با دوربین در این گوشی کاملا مبتدیانه و با حداقل امکانات می‌باشد.,-1,Negative
صد در صد اين گوشي تولد يک نسل آيفون نميتواند باشد اگر جابز بود اجازه معرفي آن را به عنوان يک نسل جديد به اسم نسل پنجم نمي داد البته نمي توان از پديده طراحي و گرافيک بي نظير آن چشم پوشي کرد اما شاهد آن بوديم که هميشه اپل با معرفي مدل جديد مشتريان را شگفت زده مي کرد که در نسخه پنجم زياد پيشرفتي را نسبت به نسخه قبلي (4s) شاهد نيستيم,-1,Negative
.) براي سيستم عامل iOS نرم افزاري دانلود کنم باهاش مشکل دارم بايد برم از کامپيوتر دانلود کنم اونوقت بيام با کابل بريزم تو گوشي.,-1,Negative
بازي هاي HD رو موقع بازي گير ميکنه.,-1,Negative
تنها ضعفي که اين پرينتر دارد عدم وجود يک نمايشگر ديجيتالي براي تنظيم و نيز آگاهي از ميزان ذخيره پودر در درون آن است ,-1,Negative
ولي در صورت استفاده از آهنگ و موسيقي متأسفانه شارژش زود تمام ميشود.,-1,Negative
بدياش اينه که فلشش خودکار نيست.,-1,Negative
درست است که سامسونگ و اچ تي سي از سي پي يو  قدرتمند 4 هسته اي استفاده ميکنند اما متاسفانه اپليکيشن هاي  آندرويد به اندازه سي پي يو هاي 4 هسته اي ارتقا داده نشده اند.,-1,Negative
دوربينش 15 فريم بر ثانيه فيلم برداري ميکنه و بدنه ش ضد خش نيست و فلاش نداره.,-1,Negative
همراه بانکهاي نصب شده به طور پيش فرض از سيم 1 براي ارسال و دريافت داخلي استفاده ميکنند که اگر سيم 1 ثبت بانک نباشه کاري از پيش نميره.,-1,Negative
ZS6 از هر نظر یک کامپکت کاملا معمولی است.,-1,Negative
گوشه های Miro نسبتا تیز ساخته شده‌اند و سعی شده که طراحی آن خیلی مستطیلی شکل باشد.,-1,Negative
در کل گوشي عالي است و من هم ازش راضي هستم و تا الان (2/1/2013) در اين رنج قيمت بهترين است .,2,Very Positive
به نظرم فوجي مارکي هست که واقعا ارزش خريد و داره,2,Very Positive
از خريدش واقعاً راضي ام!,2,Very Positive
دستگاه بسيار عالي است در ميان رقبا شکي نيست!,2,Very Positive
"عکس هاي فوق العاده

فلش عالي

عکس 3 بعدي

و فيلم برداري معرکه اي داره",2,Very Positive
• ورودی‌ها و خروجی‌ها از لحاظ پورت‌ها،  4540s بسیار کامل است.,2,Very Positive
رزولوشن تصاویر 2448×3264 پیکسل می‌باشد و تصاویر گرفته شده با دوربین این گوشی کیفیت فوق‌العاده بالایی دارند.,2,Very Positive
اين يعني صرفه جويي اساسي در هزينه !,2,Very Positive
در کل،  با قیمت پایین‌تر نسبت به مدل‌های مشابه،  این گوشی یک گوشی مقرون به صرفه با ارزش خرید بالا به شمار می‌آید.,2,Very Positive
"به نظر من که واقعا عاليست هم کيفيت عکس و هم فيلمبرداري

مطمئن باشيد که از خريدش پشيمان نميشويد",2,Very Positive
پردازشگر قدرتمند IBM PowerPC 3 cores 3.2 GHz به همراه پردازنده ی گرافیکی Xenos،  رم 512 GDDR3 و کارت گرافیک ATI که مخصوص Xbox طراحی شده،  تلفیقی از قدرت و سرعت پردازش مناسب و گرافیک عالی را به وجود می آورد که برای هم برای کاربران عادی و هم گیمرهای حرفه ای مناسب است.,2,Very Positive
 واقعا‎ ‎عاليه،  سيستم‎ ‎عالي .,2,Very Positive
نمایشگر این دوربین بسیار عالیست به طوری که از نوع 3 اینچی با رزولوشن فوق العاده ی 921000 پیکسل می باشد.,2,Very Positive
من اين دوربين رو خريدم ،  نسبت به قيمتش خيلي عاليه فقط بايد نسبت به شب بودن يا روز بودن تنظيم بشه:عکسهاي خوبي داره.,2,Very Positive
خطای بشکه نیز در کمینه‌ی فاصله‌ی کانونی 25 سانتی متر خیلی خوب کنترل می‌شود و فلاش داخلی نیز با نور مناسب و عدم ایجاد اثر سرخی چشم عملکرد خیلی خوبی دارد.,2,Very Positive
حافظه رم 1 گیگابایتی این گوشی نیز  به نظر بسیار زیاد و مناسب می‌رسد.,2,Very Positive
اما عکسهايي که ميگيره اصلا اون کيفيتي که بايد داشته باشه رو نداره.,-2,Very Negative
) مشکل غير فعال شدن واي فاي در زمان ورود سيمکارت خيلي اذيت مي کنه  چون بايد دوباره به تنظيمات کارخانه برگشت.,-2,Very Negative
من از اين تبلت خريدم مهمترين نکته اينکه از نظر من باطريش ضعيف است بعد يک ماه استفاده از اين تبلت و مقايسه آن با تبلت رفقا پيشنهاد ميکنم اين تبلت نخريد cpu آن فقط اسمش چهار هسته اي و به نسبت ايسوس و سامسونگ واقعا ضعيف است عرايض بنده را فقط وقتي متوجه ميشويد که در عمل کارايي اين تبلت با يکي دو برند معتبر مقايسه کنيد به هر حال انتخاب با خودتونه شايد بهتر باشه کمي صبر کنيد و يه تبلت بهتر بخريد.,-2,Very Negative
ولي يه مشکلي داشت که در بلند مدت ممکنه خيلي اذيت کنه،  اونم اينه که پشت گوشي خيلي سريع خط ميفته که فکر کنم تو سفيدش کمتر پيدا باشه,-2,Very Negative
شاید تنها نقطه ضعف صفحه نمایش را بتوان زاویه‌ی دید عمودی محدود آن دانست به طوری که اگر کمی از بالا یا پایین به صفحه نگاه کنید،  افت چشمگیری در کیفیت تصویر مشاهده خواهید کرد.,-2,Very Negative
دوما :نورگيري ان بسيار کم است و در شرايط نور کم تصوير بسيار بي کيفيت ميشود.,-2,Very Negative
اما اين مشکلش خيلي بده.,-2,Very Negative
اما معايبش که کمم نيستن اول کيفيت صداشه که بايد بگم خيلي بده و اين گوشي تقريبا فايل هاي صوتي رو به صورت مونو پخش ميکنه.,-2,Very Negative
سلام  سه چهار روزي ميشه که اين به اصطلاح دوربينو گرفتم اصلا  از کيفيت عکساش راضي نيستم در حد 5 يا 6 مگا پيکسله  فيلمي هم که باهاش ميگيري هي گير ميکنه صداشم قطع و وصل ميشه,-2,Very Negative
اگه حوصلهُ تنظيم منوالُ ندارين اصلا پيشنهاد نميکنم.,-2,Very Negative
معايب نوکيا 500 خيلي آزاردهنده است.,-2,Very Negative
همچنین اینکه برای اسکن یک عکس 6X4 به بیش از یک دقیقه زمان احتیاج دارد که یکی از کند ترین اسکنرهایی می‌باشد که تا به حال دیده ایم.,-2,Very Negative
دقيقا همين قيمت و واقعا ناراحت شدم که ديجي کالا حتي اسمشم نياورده .,-2,Very Negative
سيستم عامل اندرويد خيلي باگ ها داره که هنوز هم برطرف نشده ،  براي مثال برنامه ي اتصال به اينترنتش يا برنامه ي مپ که بسيار کند و کسل کننده است.,-2,Very Negative
سلام دوستان عزيز من خيلي سرچ کردم تا اين دوربينو خريدم اما واقعا در عکس برداري محيطاي کم نور و تاريک وقتي روي عکس زوم ميکني کيفيتش خيلي پايينه و مثل نقاشي آبرنگ ميمونه !,-2,Very Negative
سلام ،  حدود يکسال هست که دارم،  بعد از اولين شارژ کيفيتش خيلي اومد پايين،   ,-2,Very Negative
واقعا از سونی انتظار نداشتیم که بتواند در این مدل نسبت به مدل پیشین این همه افزایش کیفیت فیلم برداری را ایجاد کند.,1,Positive
مایکروسافت طراحی ویندوز فون 8 را به بهترین نحو انجام داده است.,1,Positive
این دوربین مقام پرفروش ترین دوربین ورزشی جهان را در اختیار دارد.,1,Positive
سلام من 15 روزه خريدمش از نظر ظاهري دکمه پاورش جاي خوبي نيست و اون روکش روي يو اس بي اگه نبود بهتر بود از نظر سخت افزاري مشکلي تا الان نداشته در کل گوشي عالي هست از نظر کيفيت يک مقدار از اس پايين تره خيلي کم در ضمن در دو نوع است که مدل 3g در ايران عرضه ميشه اندرويدشم 4.0.4 مي باشد گوشي به هيچ عنوان هنگ نمي کند حتي اگر چند روز مدام با گوشي کار کنيد.,1,Positive
حتی می‌توان گفت که در مقابل قطرات باران نیز مقاوم است و می‌توان در مواقع لزوم در زیر بارش باران نیز با آن کار کرد.,1,Positive
صفحه ي نمايشي که در اين گوشي استفاده کردند از نوع LED-Backlit lcd هست که اين صفحه با رزولوشن اچ دي روي  اين صفحه قرار گرفته که بنظر من مناسب ترين سايز صفحه و بهترين تناسب بين سايز و رزولوشن هست رنگهاي مشاهده شده از نمايشگر اين گوشي هم زنده و لذت بخش هستن با توجه به اينکه اسمارت فون قبليم گلکسي اس 2 بود و جز بهترين صفحه ها بود فکر ميکردم صفحه ي اين گوشي خيلي بد باشه ولي اينطور نبود واقعا کم نداشت از گلکسي به جز چند مورد نا محسوس .,1,Positive
 اگه درايور وبکم رو نصب کنين از کيفيت اچ دي وبکم لذت خواهيد برد..,1,Positive
جزئیات خوب بوده ولی رنگ‌ها کمی مرده هستند ولی در مجموع دوربین ray کیفیت قابل قبولی را ارائه می‌دهد.,1,Positive
تاچ‌پد N43SM با سایزی استاندارد ساخته شده و از نظر طراحی و عملکرد مشکل خاصی در آن به نظر نمی‌رسد.,1,Positive
حرف نداره ولي به نظر من PS3 کيفيت تصويرش يه کم بهتره,1,Positive
3- ارتقاء فلاش LED دوربين (LED Flash) به فلاش LED هوشمند (Smart LED Flash) با قابليت تنظيم نور تا 5 سطح مختلف با استفاده از فاصله دوربين تا سوژه.4- صفحه نمايش از نوع Super LCD 2 (که امتحانش رو در One X پس داد) و سايز 4.3 اينچ؛ که هم نوع صفحه نمايش يک ورژن بهتر شده و هم سايزش 0.3 اينچ افزايش داشته.,1,Positive
زيبا و شيک.,1,Positive
این ستاپ باکس قابلیت پخش تمامی کانال‌های دیجیتال صدا و سیما را دارد و می‌تواند برنامه‌ها را بر روی فلش و هارد اکسترنال ضبط و فایل‌های رایج موسیقی،  عکس و فیلم را پخش نماید.,1,Positive
همچنین به کمک فناوری‌های بلوتوث،  NFC و درگاه USB نیز می‌توان به راحتی با دیگر دستگاه‌ها تبادل اطلاعات نمود.,1,Positive
از لحاظ کيفيت هم همه ميدونن(مخصوصا سامسونگيها) اپل حرف اول رو تو دنيا ميزنه نوت2 رم 2 گيگ داره و ميتونه صفحه رو دو قسمت کنه و دو تا برنامه رو باهم اجرا کنه که واقعا اين يکي از چيزاي استثناييشه.,1,Positive
دکمه های آیپاد شافل به نوعی طراحی شده اند که شما بعد از مدتی استفاده دیگر نیاز ندارید که به دکمه ها نگاه کنید تا از آنها استفاده کنید.,1,Positive
