من بین این فلش و فلش Adata DashDrive Elite UE700 USB Flash Memory موندم کدام و بگیرم از نظر سرعتی فرق زیادی باهم ندارند اما از نظر قیمت فلش 32 Adata با 16 Sony  برابری می کند  لطفا راهنمایی کنید کدام و بگیرم ؟,1
چرا موجود نمیشه پس!!!!!,1
با سلام و خسته نباشید   لطفا در صورت امکان این کالا رو در لیست شگفت انگیز قرار بدید  با تشکر فراوان,1
سلام   باتری y5070 داخلی یا ازش جدا می شه   می تونیم از مدار خارجش کنیم و فقط از برق استفاده کنیم؟ ممنون می شم جوابم رو بدید,1
باسلام لطفا امپ های جدید شرکت کنوود رابیاورید دیجی جان مثل 1004 یا 9400 یا 9500 کنود دیگه قدیمیها رو کمتر کسی میبنده رو ماشینش اون عده از مصرف کننده ها که اینترتی خرید میکنن دنبال جدیدترین تجهیزات هستن که در سایت های دیگه جزو پرفروشهاشونه لطفا 1004 و بغیه امپهای تخصصی تر را هم بیاورید که دوست دارم از شما خرید کنم ممنونم,1
آیا بی رنگه؟,1
سلام مردونه هستش؟؟؟,1
رم 512 برای اندروید 4 به بعد کمه. حداقل رم برای اجرای روان با اندروید 4 باید 1 گیگ باشه.,1
قرمزش کم رنگه,1
دوستان شدت رنگ و نوعشو میشه تغییر داد؟  اسن میشه نورشو خاموش کرد؟,1
در جواب آقای مهرداد عابد   برای نصب درایور های ویندوز 8.1 میتونید نرم افزار driverpack solution رو از بازار با قیمت کم تر 10 تومن تهیه کنید که تمام درایور ها برای ویندوز های مختلف رو داره و خود نرم افزار به طور اتوماتیک درایور ها رو شناسایی و نصب میکنه  برای بزرگ کردن ایکون ها هم کافی روی desktop راست کلیک کنید بعد گزینه view و بعد گزینه large icon رو انتخاب کنیدِ  موفق باشید,1
سلام لطفا موجودش کنید،من یه بار خریدم یکی دیگه میخوام بخرم.مرسی,1
سلام   دوستانی که این کیفو خریدند داخلش چطوریه برای اسناد جیب بزرگ جداگانه داره؟,1
چرا مدل فول اچ دی یا 4kاین لپ تاب رو نذاشتید چرا چند مدل داره ک حتی سی پی یو و کارت گرافیکش هم با این مدل فرق داره ولی هیچ نمی تونه جای صفحه نمایش خوی رو پر کنه,1
دوستان محصولات لاجیتک معمولا فوق العاده هستند ولی تو این دسته بازی، بعضی اوقات با وقفه کار می کنه که تو بازی های فیفا واقعا رو اعصابه و اعصاب آدم رو خرد می کنه   پیشنهاد می کنم مدل بیسیم این دسته رو که F310 هست رو تهیه کنید چون ارزش نداره پول اضافی بدین  اگر هم بیسیم می خوایید برین سراغ دسته های PS و  XBOX و یا Razer,2
من این اتوی مو رو یک هفته س خریدم.  باید هزار بار اتو رو به موهام بکشم تا صاف بشه زیاد راضی نیستم,2
تنها ایرادی که داره وجود دو عدد کلید حرف پ هست که باعث شده حرف z کنار شیفت نباشه و شیفتش کوچکتر باشه,2
همون ابتدا که از کارتن بیرون آوردمش و خواستم تمیزش کنم آبکاری پایه هاش تیکه تیکه کنده میشد.  شعله ضعیفی داره یک ساعت و نیم طول کشید جوش بیاد با اینکه از آب گرم پرش کردم.  محدوده کم و زیاد کردن شیر گازش خیلی کمه با کوچکترین چرخش سریع از روی زیاد میره روی کم و یه کوچولو دیگه بچرخونی سریع میره رو شمعک  خروجی شیر آبش خیلی کمه خیلی طول میکشه یه دونه لیوان آب جوش بریزی چه برسه وقتی چندتا مهمون داشته باشی.,2
هنگ زیاد و باتری ضعیف,2
روان و خوش رنگ هست ولی متاسفانه به شدت رنگ پخش میکنه.,2
ما که خوشمان نیامد,2
به آقای فراز فرخی:  دوست عزیز بی زحمت بگو کجاس این نمایندگی که گفتی، به خدا خیلی وخته گرفتارشم,2
اصلا ارزش دیدن نداره,2
این شارژر فندکی اصلا کار نمیکنه و بعد از نیم ساعت مقدار شارژ تغییری نخواهد کرد  ماشین من رانا,2
من 2 روزه این موس ب دستم رسیده .موس خوش دستی هست ولی فقط میخاستم باهاش چند تا عکس رو پاک کنم قبل از اینکه دیلیت کنم خودش خودبه خود کپی میکرد و واقعا اعصابم و ریخت بهم .کیفیت کاربردیش واقعا پاایینه نسبت به قیمتش,2
با سلام    من این میله بارفیکس رو برای آویز تاب کودک خریدم ، لزوما نیازی به پیچ و دریل کردن نیست، عرض چارچوب در اتاق ما 90 سانت هست و به راحتی با تنظیم طول و محکم کردنش قابل استفاده شد.  البته از نظر تحمل وزن های بالا برای ورزش بارفیکس فکر نمیکنم به اندازه کافی قوی باشه.,2
به نظر من نسبت به کاراییش خیلی گرونه,2
بعد از چند ماه به دلیل نداشتن درپوش سر  اون کمی تو میره,2
سلام  از دوستانی که این گوشی رو گرفتن میخواستم بدونم حافظه رم این گوشی وقتی برنامه ای نصب نباشه چقدر فضا داره  من 5500 گرفتم کلا 75% رم این گوشی بدون نصب هیچ برنامه ای اشغاله  اگه میشه بهم اطلاع بدین چون قصد خریدشو دارم,2
به نظرم مناسب نیست چون شوک نداره و طراحیشم زشته,2
sentence,sentiment
